"test_id","exam_version","generation_batch_id","target_score_band","question_id","section","module","route","question_number","content_domain","skill_group","skill_code","skill_label","question_topic","difficulty","scoring_weight","question_type","passage","question","choice_a","choice_b","choice_c","choice_d","correct_answer","correct_choice_index","explanation","time_estimate_sec","visual_type","visual_json","table_markdown","equation_latex","student_response_type","correct_numeric_answer","answer_tolerance","primary_skill","secondary_skill","tags"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q09","MATH","1","base","9","Geometry and Trigonometry","Triangles","GEO_TRI_003","Use Pythagorean theorem in right triangle","Use Pythagorean theorem in right triangle","M1","1","multiple_choice","","In right triangle ABC shown, angle B is a right angle, AB=9, and BC=12. What is the length of AC?","15","21","√63","13","A","1","AC is the hypotenuse. By the Pythagorean theorem, AC^2=9^2+12^2=81+144=225, so AC=15.","70","right_triangle","{""diagram_type"":""right_triangle"",""render_mode"":""exact_to_scale"",""not_to_scale"":false,""vertices"":[""A"",""B"",""C""],""right_angle_at"":""B"",""side_labels"":{""AB"":""9"",""BC"":""12"",""AC"":""x""},""target"":""AC"",""coordinates"":{""A"":[0,9],""B"":[0,0],""C"":[12,0]}}","","","","","","use Pythagorean theorem in right triangle","","math,domain:Geometry and Trigonometry,skill:GEO_TRI_003,arch:MATH_ARCH_086_PYTHAGOREAN_THEOREM,sim:SIM_RIGHT_TRIANGLE_PYTHAGOREAN,fp:fb5f9f03,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q10","MATH","1","base","10","Algebra","Linear Functions","ALG_LF_001","Interpret slope and intercept in a real-world linear model","Interpret slope and intercept in a real-world linear model","M1","1","multiple_choice","","A lab model gives the number of bacteria after t hours as B(t)=120−8t. In this model, what does 120 represent?","The number of bacteria lost each hour","The number of hours until no bacteria remain","The initial number of bacteria","The number of bacteria after 8 hours","C","3","In a linear model of the form initial amount plus rate times time, the constant term is the value when t=0. Therefore, 120 is the initial number of bacteria.","70","none","{}","","","","","","interpret slope and intercept in a real-world linear model","","math,domain:Algebra,skill:ALG_LF_001,arch:MATH_ARCH_004_LINEAR_MODEL_INITIAL_RATE,sim:SIM_LINEAR_FUNCTIONS_AND_GRAPHS,fp:b10f4ff3,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q11","MATH","1","base","11","Advanced Math","Equivalent Expressions","ADV_EE_002","Simplify radicals and rational exponents","Simplify radicals and rational exponents","M1","1","multiple_choice","","Which expression is equivalent to √72?","12√6","6√2","8√2","36","B","2","Since 72=36·2 and √36=6, √72=√(36·2)=6√2.","70","none","{}","","","","","","simplify radicals and rational exponents","","math,domain:Advanced Math,skill:ADV_EE_002,arch:MATH_ARCH_068_RADICAL_SIMPLIFY,sim:SIM_EXPONENT_RADICALS,fp:ac12dad0,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q12","MATH","1","base","12","Problem-Solving and Data Analysis","Percentages","PSD_PCT_001","Compute a percent of a whole or identify percent from part/whole","Compute a percent of a whole or identify percent from part/whole","M1","1","multiple_choice","","A theater sold 240 tickets for a concert. If 35% of the tickets were student tickets, how many student tickets were sold?","60","84","68","96","B","2","Convert 35% to 0.35 and multiply by the total number of tickets: 0.35×240=84 student tickets.","70","none","{}","","","","","","compute a percent of a whole or identify percent from part/whole","","math,domain:Problem-Solving and Data Analysis,skill:PSD_PCT_001,arch:MATH_ARCH_042_PERCENT_OF_WHOLE,sim:SIM_PERCENT_RELATIONSHIPS,fp:be23e64d,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q13","MATH","1","base","13","Geometry and Trigonometry","Trigonometry","GEO_TRIG_003","Use complementary angle trig relationships","Use complementary angle trig relationships","M1","1","multiple_choice","","For an acute angle A, sin(A)=cos(38°). What is the value of A?","38","90","52","128","C","3","For acute angles, sin(A)=cos(90°−A). Therefore 90°−A=38°, so A=52°.","70","none","{}","","","","","","use complementary angle trig relationships","","math,domain:Geometry and Trigonometry,skill:GEO_TRIG_003,arch:MATH_ARCH_097_TRIG_COMPLEMENTARY,sim:SIM_TRIGONOMETRY_RELATIONSHIPS,fp:fbc91170,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q14","MATH","1","base","14","Advanced Math","Equivalent Expressions","ADV_EE_003","Expand polynomial products","Expand polynomial products","M1","1","multiple_choice","","Which expression is equivalent to (3x−4)(2x+5)?","6x^2+7x−20","6x^2+23x−20","5x^2+x−20","6x^2−7x−20","A","1","Multiply the binomials: (3x)(2x)+(3x)(5)+(−4)(2x)+(−4)(5)=6x^2+15x−8x−20=6x^2+7x−20.","70","none","{}","","","","","","expand polynomial products","","math,domain:Advanced Math,skill:ADV_EE_003,arch:MATH_ARCH_070_POLYNOMIAL_EXPAND,sim:SIM_POLYNOMIAL_RATIONAL_EXPRESSIONS,fp:ea72028e,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q15","MATH","1","base","15","Algebra","Systems of Equations","ALG_SYS_002","Solve a 2x2 linear system by elimination","Solve a 2x2 linear system by elimination","M2","1","student_response","","For the system of equations 3x+2y=19 and x−2y=5, what is the value of x?","","","","","","","Add the two equations to eliminate y: (3x+2y)+(x−2y)=19+5, so 4x=24 and x=6.","85","none","{}","","","integer","6","0","solve a 2x2 linear system by elimination","","math,domain:Algebra,skill:ALG_SYS_002,arch:MATH_ARCH_016_SYSTEM_SOLVE_ELIMINATION,sim:SIM_LINEAR_SYSTEMS,fp:fa436630,tier:M2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q16","MATH","1","base","16","Problem-Solving and Data Analysis","Statistics","PSD_STAT_002","Find median interval/value from frequency table","Find median interval/value from frequency table","M2","1","multiple_choice","","The table shows the frequency of scores on a quiz. What is the median score?","3","4","4.5","5","B","2","There are 1+3+4+2+2=12 scores, so the median is the average of the 6th and 7th scores. In order, positions 5 through 8 are all 4, so the median is 4.","85","table","{}","| Score | Frequency |\n|---:|---:|\n| 2 | 1 |\n| 3 | 3 |\n| 4 | 4 |\n| 5 | 2 |\n| 6 | 2 |","","","","","find median interval/value from frequency table","","math,domain:Problem-Solving and Data Analysis,skill:PSD_STAT_002,arch:MATH_ARCH_052_MEDIAN_FROM_FREQUENCY,sim:SIM_STATISTICS_CENTER_SPREAD,fp:cd18dec7,tier:M2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q17","MATH","1","base","17","Advanced Math","Equivalent Expressions","ADV_EE_004","Factor polynomial expression","Factor polynomial expression","M2","1","multiple_choice","","Which expression is equivalent to 6x^2+11x+3?","(6x+1)(x+3)","(3x+3)(2x+1)","(3x+1)(2x+3)","(6x+3)(x+1)","C","3","The factors of 6x^2 and 3 that give a middle term of 11x are (3x+1)(2x+3), since 9x+2x=11x.","85","none","{}","","","","","","factor polynomial expression","","math,domain:Advanced Math,skill:ADV_EE_004,arch:MATH_ARCH_071_POLYNOMIAL_FACTOR,sim:SIM_POLYNOMIAL_RATIONAL_EXPRESSIONS,fp:860117a7,tier:M2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q18","MATH","1","base","18","Algebra","Linear Functions","ALG_LF_006","Write the equation of a line through two points","Write the equation of a line through two points","M2","1","multiple_choice","","A line passes through the points (−2,7) and (4,−5). Which equation represents the line?","y=2x+11","y=−2x−3","y=−3x+1","y=−2x+3","D","4","The slope is (−5−7)/(4−(−2))=−12/6=−2. Using y=mx+b with (−2,7), 7=−2(−2)+b, so b=3. The equation is y=−2x+3.","85","none","{}","","","","","","write the equation of a line through two points","","math,domain:Algebra,skill:ALG_LF_006,arch:MATH_ARCH_009_LINEAR_GRAPH_EQUATION_FROM_POINTS,sim:SIM_LINEAR_FUNCTIONS_AND_GRAPHS,fp:098fc903,tier:M2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q19","MATH","1","base","19","Algebra","Systems of Equations","ALG_SYS_004","Combine equations to solve directly for x+y or a linear combination","Combine equations to solve directly for x+y or a linear combination","H2","1","multiple_choice","","If 2x+3y=31 and 3x+2y=29, what is the value of x+y?","12","10","15","60","A","1","Add the equations: 5x+5y=60. Divide by 5 to get x+y=12.","105","none","{}","","","","","","combine equations to solve directly for x+y or a linear combination","","math,domain:Algebra,skill:ALG_SYS_004,arch:MATH_ARCH_018_SYSTEM_SUM_DIRECT,sim:SIM_LINEAR_SYSTEMS,fp:cc6c22b8,tier:H2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q20","MATH","1","base","20","Advanced Math","Nonlinear Functions","ADV_NF_011","Complete the square to find vertex or solve","Complete the square to find vertex or solve","H3","1","multiple_choice","","The function f(x)=x^2−10x+18 can be written in the form f(x)=(x−h)^2+k. What is the value of k?","7","−5","−7","5","C","3","Complete the square: x^2−10x+18=(x^2−10x+25)−25+18=(x−5)^2−7. Thus k=−7.","120","none","{}","","","","","","complete the square to find vertex or solve","","math,domain:Advanced Math,skill:ADV_NF_011,arch:MATH_ARCH_077_QUADRATIC_COMPLETE_SQUARE,sim:SIM_QUADRATIC_FEATURES,fp:a7195cf8,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q21","MATH","1","base","21","Advanced Math","Equivalent Expressions","ADV_EE_006","Evaluate powers of i","Evaluate powers of i","M1","1","multiple_choice","","What is the value of i^43?","i","1","−1","−i","D","4","Powers of i repeat every 4: i, −1, −i, 1. Since 43 leaves a remainder of 3 when divided by 4, i^43=i^3=−i.","70","none","{}","","","","","","evaluate powers of i","","math,domain:Advanced Math,skill:ADV_EE_006,arch:MATH_ARCH_081_COMPLEX_POWERS_I,sim:SIM_COMPLEX_NUMBERS,fp:d8fdcfa0,tier:M1"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M1-Q22","MATH","1","base","22","Algebra","Systems of Equations","ALG_SYS_008","Find maximum possible coordinate from two linear inequalities","Find maximum possible coordinate from two linear inequalities","H2","1","student_response","","A delivery cart carries x large boxes and y small boxes, where x and y are nonnegative integers. The load must satisfy x+2y≤34 and 3x+y≤45. What is the greatest possible value of x?","","","","","","","To maximize x, use the smallest allowed value of y, which is 0. Then x≤34 from the first inequality and 3x≤45 from the second, so x≤15. Thus the greatest possible value of x is 15 large boxes.","105","none","{}","","","integer","15","0","find maximum possible coordinate from two linear inequalities","","math,domain:Algebra,skill:ALG_SYS_008,arch:MATH_ARCH_027_SYSTEM_INEQUALITIES_MAX_COORDINATE,sim:SIM_LINEAR_SYSTEMS,fp:4643ffb7,tier:H2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q01","MATH","2","hard","1","Algebra","Equivalent Expressions","ALG_EE_001","Select an equivalent linear expression after distribution and combining terms","Select an equivalent linear expression after distribution and combining terms","M2","1","student_response","","After the expression 5(2x−3)−4(x+7) is simplified, what is the coefficient of x?","","","","","","","Distribute and combine like terms: 5(2x−3)−4(x+7)=10x−15−4x−28=6x−43. The coefficient of x is 6.","85","none","{}","","","integer","6","0","select an equivalent linear expression after distribution and combining terms","","math,domain:Algebra,skill:ALG_EE_001,arch:MATH_ARCH_003_LINEAR_EXPRESSION_EQUIVALENT,sim:SIM_LINEAR_EQUIVALENT_EXPRESSIONS,fp:6564f982,tier:M2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q02","MATH","2","hard","2","Problem-Solving and Data Analysis","Ratios Rates and Proportions","PSD_RRP_002","Use a ratio of ingredients to find amount in a mixture","Use a ratio of ingredients to find amount in a mixture","M2","1","multiple_choice","","A dry mix contains sugar and flour in a ratio of 3:5 by volume. If a batch contains 64 cups of the dry mix, how many cups of flour are in the batch?","40","24","32","56","A","1","The ratio has 3+5=8 total parts. Flour is 5 of the 8 parts, so the amount of flour is (5/8)(64)=40 cups.","85","none","{}","","","","","","use a ratio of ingredients to find amount in a mixture","","math,domain:Problem-Solving and Data Analysis,skill:PSD_RRP_002,arch:MATH_ARCH_033_RATIO_MIXTURE_UNITS,sim:SIM_RATIOS_RATES_PROPORTIONS,fp:2e9c4b69,tier:M2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q03","MATH","2","hard","3","Advanced Math","Nonlinear Functions","ADV_NF_009","Solve quadratic equation by factoring","Solve quadratic equation by factoring","M2","1","student_response","","The equation x^2−7x+12=0 has two solutions. What is the greater solution?","","","","","","","Factor the quadratic: x^2−7x+12=(x−3)(x−4). The solutions are 3 and 4, so the greater solution is 4.","85","none","{}","","","integer","4","0","solve quadratic equation by factoring","","math,domain:Advanced Math,skill:ADV_NF_009,arch:MATH_ARCH_075_QUADRATIC_SOLVE_FACTOR,sim:SIM_QUADRATIC_SOLVING,fp:4e47037d,tier:M2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q04","MATH","2","hard","4","Algebra","Systems of Equations","ALG_SYS_003","Solve a 2x2 linear system by substitution","Solve a 2x2 linear system by substitution","M2","1","multiple_choice","","If y=2x+1 and 3x+y=21, what is the value of y?","9","4","8","21","A","1","Substitute y=2x+1 into 3x+y=21 to get 3x+2x+1=21. Then 5x=20, so x=4. Therefore y=2(4)+1=9.","85","none","{}","","","","","","solve a 2x2 linear system by substitution","","math,domain:Algebra,skill:ALG_SYS_003,arch:MATH_ARCH_017_SYSTEM_SOLVE_SUBSTITUTION,sim:SIM_LINEAR_SYSTEMS,fp:fd4f2e91,tier:M2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q05","MATH","2","hard","5","Problem-Solving and Data Analysis","Percentages","PSD_PCT_003","Compute net effect of successive percent changes","Compute net effect of successive percent changes","H2","1","multiple_choice","","A store raises the price of an item by 20% and then lowers the new price by 25%. Compared with the original price, the final price is","5% less","10% more","10% less","No change","C","3","The two percent changes multiply: 1.20×0.75=0.90. The final price is 90% of the original, which is 10% less than the original.","105","none","{}","","","","","","compute net effect of successive percent changes","","math,domain:Problem-Solving and Data Analysis,skill:PSD_PCT_003,arch:MATH_ARCH_044_SUCCESSIVE_PERCENT_CHANGE,sim:SIM_PERCENT_RELATIONSHIPS,fp:12b9c310,tier:H2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q06","MATH","2","hard","6","Algebra","Systems of Equations","ALG_SYS_009","Identify quadrants containing solutions to a system of inequalities","Identify quadrants containing solutions to a system of inequalities","H2","1","multiple_choice","","A point (x,y) satisfies the system x<−2 and y>3. In which quadrant must the point lie?","Quadrant I","Quadrant II","Quadrant III","Quadrant IV","B","2","Since x is negative and y is positive, every point satisfying the system lies in Quadrant II.","105","none","{}","","","","","","identify quadrants containing solutions to a system of inequalities","","math,domain:Algebra,skill:ALG_SYS_009,arch:MATH_ARCH_028_SYSTEM_INEQUALITIES_REGION_QUADRANTS,sim:SIM_LINEAR_SYSTEMS,fp:607f80c7,tier:H2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q07","MATH","2","hard","7","Advanced Math","Nonlinear Functions","ADV_NF_015","Find imaginary solutions of a quadratic equation","Find imaginary solutions of a quadratic equation","H2","1","student_response","","The solutions to x^2+49=0 are x=ki and x=−ki for a positive real number k. What is k?","","","","","","","From x^2+49=0, x^2=−49, so x=±7i. Therefore k=7.","105","none","{}","","","integer","7","0","find imaginary solutions of a quadratic equation","","math,domain:Advanced Math,skill:ADV_NF_015,arch:MATH_ARCH_083_COMPLEX_QUADRATIC_ROOTS,sim:SIM_QUADRATIC_SOLVING,fp:00c9391b,tier:H2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q08","MATH","2","hard","8","Algebra","Systems of Equations","ALG_SYS_010","Translate multi-constraint budget/resource situation into inequalities","Translate multi-constraint budget/resource situation into inequalities","H2","1","multiple_choice","","A club buys n notebooks and p pens. Each notebook costs $3 and each pen costs $2. The club must buy at least 10 total items and spend no more than $24. Which system of inequalities represents this situation?","n+p≤10 and 3n+2p≥24","3n+2p≥10 and n+p≤24","n+p≥24 and 3n+2p≤10","n+p≥10 and 3n+2p≤24","D","4","At least 10 total items gives n+p≥10. Spending no more than $24 gives 3n+2p≤24.","105","none","{}","","","","","","translate multi-constraint budget/resource situation into inequalities","","math,domain:Algebra,skill:ALG_SYS_010,arch:MATH_ARCH_030_BUDGET_SYSTEM_INEQUALITIES,sim:SIM_LINEAR_SYSTEMS,fp:300c17c7,tier:H2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q09","MATH","2","hard","9","Advanced Math","Nonlinear Functions","ADV_NF_004","Evaluate nested or composed functions","Evaluate nested or composed functions","H2","1","multiple_choice","","Functions f and g are defined by f(x)=3x−2 and g(x)=x^2−5. What is g(f(4))?","37","67","145","95","D","4","First find f(4)=3(4)−2=10. Then g(f(4))=g(10)=10^2−5=95.","105","none","{}","","","","","","evaluate nested or composed functions","","math,domain:Advanced Math,skill:ADV_NF_004,arch:MATH_ARCH_065_FUNCTION_COMPOSITION,sim:SIM_FUNCTION_NOTATION_AND_VALUES,fp:dac7a19c,tier:H2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q10","MATH","2","hard","10","Algebra","Linear Equations","ALG_LE_011","Solve inequality with discrete rounding or ceiling/floor interpretation","Solve inequality with discrete rounding or ceiling/floor interpretation","H2","1","multiple_choice","","A freight container can hold at most 48 pounds. Each crate has a mass of 5.5 pounds. What is the greatest whole number of these crates that can be placed in the container?","7","9","8","10","C","3","Let c be the number of crates. Then 5.5c≤48, so c≤48/5.5≈8.72. The greatest whole number possible is 8.","105","none","{}","","","","","","solve inequality with discrete rounding or ceiling/floor interpretation","","math,domain:Algebra,skill:ALG_LE_011,arch:MATH_ARCH_031_INTEGER_ROUNDING_INEQUALITY,sim:SIM_LINEAR_EQUATIONS_AND_INEQUALITIES,fp:6d592a90,tier:H2"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q11","MATH","2","hard","11","Advanced Math","Nonlinear Functions","ADV_NF_001","Determine parameters for a line and parabola system with two real solutions","Determine parameters for a line and parabola system with two real solutions","H3","1","multiple_choice","","For which value of k does the line y=k intersect the parabola y=(x−3)^2+2 at exactly two points?","2","5","1","−3","B","2","The parabola has vertex (3,2) and opens upward. A horizontal line y=k intersects it at two points only when k>2. Among the choices, only 5 is greater than 2.","120","none","{}","","","","","","determine parameters for a line and parabola system with two real solutions","","math,domain:Advanced Math,skill:ADV_NF_001,arch:MATH_ARCH_022_SYSTEM_QUADRATIC_LINE_TWO_SOLUTIONS,sim:SIM_QUADRATIC_SOLVING,fp:94d26853,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q12","MATH","2","hard","12","Problem-Solving and Data Analysis","Probability","PSD_PROB_002","Compute conditional probability from a table subset","Compute conditional probability from a table subset","H3","1","multiple_choice","","The table summarizes 70 students. Among the students who take art, what is the probability that a randomly selected student plays an instrument?","2/5","3/7","3/5","2/7","A","1","Condition on the students who take art, so the denominator is 30. Of those students, 12 play an instrument. The probability is 12/30=2/5.","120","table","{}","| | Takes art | Does not take art | Total |\n|---|---:|---:|---:|\n| Plays instrument | 12 | 18 | 30 |\n| Does not play instrument | 18 | 22 | 40 |\n| Total | 30 | 40 | 70 |","","","","","compute conditional probability from a table subset","","math,domain:Problem-Solving and Data Analysis,skill:PSD_PROB_002,arch:MATH_ARCH_050_CONDITIONAL_PROBABILITY_TABLE,sim:SIM_PROBABILITY_TABLES,fp:e714fcbe,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q13","MATH","2","hard","13","Geometry and Trigonometry","Triangles","GEO_TRI_006","Use similar triangles and scale factors","Use similar triangles and scale factors","H3","1","multiple_choice","","Triangles ABC and DEF are similar, with A corresponding to D, B corresponding to E, and C corresponding to F. In the diagram, AB=6, BC=9, and DE=10. What is EF?","15","12","13.5","18","A","1","Corresponding sides are proportional. The scale factor from triangle ABC to triangle DEF is DE/AB=10/6=5/3. Since BC corresponds to EF, EF=9(5/3)=15.","120","triangle","{""diagram_type"":""similar_triangles"",""render_mode"":""near_to_scale"",""not_to_scale"":true,""triangles"":[{""triangle_id"":""ABC"",""vertices"":[""A"",""B"",""C""],""side_labels"":{""AB"":""6"",""BC"":""9""},""angle_labels"":{}},{""triangle_id"":""DEF"",""vertices"":[""D"",""E"",""F""],""side_labels"":{""DE"":""10"",""EF"":""x""},""angle_labels"":{}}],""correspondence"":{""A"":""D"",""B"":""E"",""C"":""F""},""target"":""EF""}","","","","","","use similar triangles and scale factors","","math,domain:Geometry and Trigonometry,skill:GEO_TRI_006,arch:MATH_ARCH_089_SIMILAR_TRIANGLES_SCALE,sim:SIM_SIMILAR_TRIANGLES,fp:77631758,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q14","MATH","2","hard","14","Algebra","Systems of Equations","ALG_SYS_006","Find parameter value that makes two linear equations parallel","Find parameter value that makes two linear equations parallel","H3","1","multiple_choice","","For what value of a does the system 2x+3y=7 and 4x+ay=20 have no solution?","3","10","6","14","C","3","For no solution, the lines must be parallel but have different intercepts. The x-coefficients have ratio 4/2=2, so the y-coefficient in the second equation must be 2·3=6. The constants 20 and 7 do not have ratio 2, so a=6 gives parallel distinct lines.","120","none","{}","","","","","","find parameter value that makes two linear equations parallel","","math,domain:Algebra,skill:ALG_SYS_006,arch:MATH_ARCH_020_SYSTEM_NO_SOLUTION_PARAMETER,sim:SIM_LINEAR_SYSTEMS,fp:2b6febf3,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q15","MATH","2","hard","15","Advanced Math","Nonlinear Functions","ADV_NF_006","Solve radical equation and check extraneous solution","Solve radical equation and check extraneous solution","H3","1","multiple_choice","","What is the solution to √(x+9)=x−3?","0","7","3","9","B","2","The right side requires x≥3. Squaring gives x+9=(x−3)^2=x^2−6x+9, so x^2−7x=0 and x=0 or x=7. Checking the domain and original equation leaves x=7.","120","none","{}","","","","","","solve radical equation and check extraneous solution","","math,domain:Advanced Math,skill:ADV_NF_006,arch:MATH_ARCH_069_RADICAL_EQUATION_EXTRANEOUS,sim:SIM_EXPONENT_RADICALS,fp:dba607e8,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q16","MATH","2","hard","16","Geometry and Trigonometry","Circles","GEO_CIRC_002","Find arc length or sector area from central angle","Find arc length or sector area from central angle","H3","1","multiple_choice","","A sector of a circle has radius 12 and central angle 60°. What is the area of the sector?","12π","24π","48π","144π","B","2","The sector is 60/360=1/6 of the circle. The circle's area is π(12)^2=144π, so the sector area is (1/6)(144π)=24π.","120","circle","{""diagram_type"":""sector"",""render_mode"":""exact_to_scale"",""not_to_scale"":false,""center_label"":""O"",""radius"":12,""radius_label"":""12"",""central_angle_degrees"":60,""central_angle_label"":""60°"",""shaded_sector"":true,""target"":""sector_area""}","","","","","","find arc length or sector area from central angle","","math,domain:Geometry and Trigonometry,skill:GEO_CIRC_002,arch:MATH_ARCH_092_CIRCLE_ARC_SECTOR,sim:SIM_CIRCLE_MEASUREMENTS,fp:db7e0e32,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q17","MATH","2","hard","17","Advanced Math","Equivalent Expressions","ADV_EE_005","Simplify rational expression with restrictions","Simplify rational expression with restrictions","H3","1","student_response","","For x≠4, the expression (x^2−16)/(x−4) is equivalent to x+k. What is the value of k?","","","","","","","Factor the numerator: x^2−16=(x−4)(x+4). For x≠4, (x^2−16)/(x−4)=x+4, so k=4.","120","none","{}","","","integer","4","0","simplify rational expression with restrictions","","math,domain:Advanced Math,skill:ADV_EE_005,arch:MATH_ARCH_072_RATIONAL_EXPRESSION_SIMPLIFY,sim:SIM_POLYNOMIAL_RATIONAL_EXPRESSIONS,fp:6ea53066,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q18","MATH","2","hard","18","Advanced Math","Nonlinear Functions","ADV_NF_007","Solve rational equation and reject excluded values","Solve rational equation and reject excluded values","H3","1","multiple_choice","","What is the solution to 2/(x−1)+3/(x+1)=6/(x^2−1), where x≠1 and x≠−1?","1","−1","5/7","7/5","D","4","Multiply both sides by x^2−1=(x−1)(x+1): 2(x+1)+3(x−1)=6. This simplifies to 5x−1=6, so x=7/5. This value is not excluded.","120","none","{}","","","","","","solve rational equation and reject excluded values","","math,domain:Advanced Math,skill:ADV_NF_007,arch:MATH_ARCH_073_RATIONAL_EQUATION_SOLVE,sim:SIM_RATIONAL_EQUATIONS,fp:aae813da,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q19","MATH","2","hard","19","Advanced Math","Nonlinear Functions","ADV_NF_008","Model exponential growth or decay","Model exponential growth or decay","H3","1","multiple_choice","","A population of 800 bacteria increases by 15% each hour. Which expression gives the population after 3 hours?","800(1.15)^3","800(0.15)^3","800+3(1.15)","800(1.03)^15","A","1","A 15% hourly increase means multiplying by 1.15 each hour. After 3 hours, the population is 800(1.15)^3.","120","none","{}","","","","","","model exponential growth or decay","","math,domain:Advanced Math,skill:ADV_NF_008,arch:MATH_ARCH_074_EXPONENTIAL_GROWTH_DECAY,sim:SIM_EXPONENTIAL_MODELS,fp:852a5309,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q20","MATH","2","hard","20","Geometry and Trigonometry","Trigonometry","GEO_TRIG_004","Use benchmark unit-circle values","Use benchmark unit-circle values","H3","1","multiple_choice","","What is the value of sin(5π/6)?","−1/2","√3/2","−√3/2","1/2","D","4","The angle 5π/6 is in Quadrant II with reference angle π/6. Sine is positive in Quadrant II, and sin(π/6)=1/2.","120","none","{}","","","","","","use benchmark unit-circle values","","math,domain:Geometry and Trigonometry,skill:GEO_TRIG_004,arch:MATH_ARCH_098_UNIT_CIRCLE_BENCHMARK,sim:SIM_TRIGONOMETRY_RELATIONSHIPS,fp:a0a131f7,tier:H3"
"SAT-MATH-25","25","math_v6_batch_25","full_range","SATMATH25-M2-Q21","MATH","2","hard","21","Algebra","Systems of Equations","ALG_SYS_007","Find parameter value that makes two equations equivalent","Find parameter value that makes two equations equivalent","H3","1","multiple_choice","","For what value of k does the system 6x+9y=15 and 2x+ky=5 have infinitely many solutions?","2","3","6","9","B","2","For infinitely many solutions, one equation must be a constant multiple of the other. Multiplying 2x+ky=5 by 3 gives 6x+3ky=15. Matching 6x+9y=15 gives 3k=9, so k=3.","120","none","{}","","","","","","find parameter value that makes two equations equivalent","","math,domain:Algebra,skill:ALG_SYS_007,arch:MATH_ARCH_021_SYSTEM_INFINITE_SOLUTIONS_PARAMETER,sim:SIM_LINEAR_SYSTEMS,fp:6374ced3,tier:H3"
